unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/BottomUp,LGBMRegressor/BottomUp-lo-90,LGBMRegressor/BottomUp-lo-80,LGBMRegressor/BottomUp-hi-80,LGBMRegressor/BottomUp-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total,2025-05-27 13:00:00,122.2617796246309,56.38996956677725,62.50639164003328,182.01716760922852,188.13358968248454,189.62492970033256,127.51129414250741,144.70505496162784,236.88302230619718,242.7858984426207,107.49017364687315,45.376538089048005,62.57029890816842,154.74826625273778,160.65114238916127,140.3401033210697,78.22646776324456,95.42022858236498,187.5981959269343,193.50107206335784
total,2025-05-27 14:00:00,123.5468824714123,46.81327101101313,51.30118915239753,195.79257579042707,200.28049393181146,167.33898013819586,118.40428432955366,126.40932757096186,209.63461248384104,218.77670878002152,110.35739769577528,61.422701887133044,69.42774512854126,152.65303004142044,161.79512633760092,133.89150948409628,84.95681367545403,92.96185691686225,176.18714182974142,185.3292381259219
total,2025-05-27 15:00:00,126.30976779320075,51.32387739475042,63.54363549223285,189.07590009416865,201.29565819165106,171.80526631616308,114.2671470557672,125.28610469296254,212.32460754334252,225.22701080960994,117.26919676948698,59.73107750909109,70.75003514628644,157.78853799666646,170.69094126293385,137.25544891977594,79.71732965938004,90.73628729657538,177.77479014695538,190.67719341322277
total,2025-05-27 16:00:00,125.07254184547536,44.882299221773636,62.30364840509454,187.84143528585616,205.26278446917706,171.8538330035906,112.1779449964666,124.10946811344161,223.3697421993304,236.65790661965053,118.68651560342808,59.01062759630407,70.94215071327908,170.20242479916783,183.49058921948802,140.46368112538772,80.78779311826369,92.71931623523871,191.9795903211275,205.26775474144765
total,2025-05-27 17:00:00,111.70748578565318,59.63783822035488,59.852325236360684,163.56264633494567,163.7771333509515,159.05598073295755,113.79177622230058,128.83951591133354,189.09967094926458,195.97177597539707,99.93532839439331,54.67112388373634,69.71886357276927,129.97901861070034,136.8511236368328,121.60662810072077,76.3424235900638,91.39016327909673,151.65031831702782,158.52242334316026
total,2025-05-27 18:00:00,108.009626593991,91.26604617072415,91.86715342805965,124.15209975992235,124.75320701725785,158.06870772153522,94.2542189546285,111.45541464809037,202.8387718457499,215.5278302947925,97.26990105789014,33.455412290983354,50.656607984445195,142.03996518210477,154.72902363114736,119.40903014008863,55.59454137318184,72.79573706664368,164.17909426430325,176.86815271334584
total,2025-05-27 19:00:00,109.45075053132575,0.0,25.118714881930245,193.78278618072125,219.59714209660888,152.93709240358132,80.5460702149803,95.83153157778308,210.90446338280702,232.7058910534157,101.38669919311523,28.99567700451422,44.28113836731699,159.35407017234095,181.15549784294961,121.69996700866399,49.308944820062955,64.59440618286574,179.66733798788968,201.46876565849834
total,2025-05-27 20:00:00,87.38412485440084,20.607502936803222,22.237900143856105,152.5303495649456,154.16074677199848,115.97571419163833,53.517586821904246,71.76651253350411,163.69085804399649,177.78345302531994,76.03962061182337,13.581493242089264,31.830418953689147,123.75476446418153,137.84735944550494,89.23696977578642,26.77884240605236,45.02776811765222,136.95211362814462,151.04470860946805
total,2025-05-27 21:00:00,67.958510580325,0.0,0.0,142.9308748259503,155.59631633083652,87.97957433819408,44.50868086817851,52.04154207072787,135.85835699148134,143.56883313787594,56.98926383280239,13.518370362786802,21.051231565336153,104.86804648608963,112.57852263248422,67.62252089116703,24.151627421151446,31.684488623700794,115.50130354445427,123.21177969084884
total,2025-05-27 22:00:00,42.19475725430605,16.80636100500673,18.58037305420487,65.80914145440723,67.58315350360537,70.79254972024505,53.447515899316606,57.663958647812464,85.70874931815177,88.97000826751324,27.405122828864023,10.060089007935579,14.276531756431437,42.321322426770735,45.58258137613219,42.36196284580452,25.016929024876074,29.23337177337194,57.27816244371123,60.53942139307269
total,2025-05-27 23:00:00,25.84441095907929,0.0,0.0,61.85730306498726,65.25921441630062,58.32599899084241,17.372205531377375,23.48999701240453,90.67156805559308,95.6539325868857,11.128772870216197,0.0,0.0,43.47434193496688,48.45670646625949,27.662122656139143,0.0,0.0,60.007691720889824,64.99005625218243
total,2025-05-28 00:00:00,7.927450885446447,0.0,0.0,16.87041873471238,17.23092290385678,32.533784807909186,24.137340369916135,25.737052629681383,39.65435374761704,41.34701204406683,0.0,0.0,0.0,4.304092602129988,5.996750898579782,9.026612533424162,0.6301680954311127,2.2298803551963644,16.147181473132015,17.839839769581808
total,2025-05-28 01:00:00,8.284987621740017,1.5836104490959722,1.9575150247908901,14.612460218689144,14.986364794384063,32.43222828788422,25.395139903157418,26.895365784883033,36.496070286283505,37.54468891630856,0.0,0.0,0.0,2.3404632579483464,3.3890818879734037,9.621819116997575,2.5847307322707764,4.084956613996396,13.685661115396861,14.734279745421919
