unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/BottomUp,LGBMRegressor/BottomUp-lo-90,LGBMRegressor/BottomUp-lo-80,LGBMRegressor/BottomUp-hi-80,LGBMRegressor/BottomUp-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total/2539350/320.0/23745388,2025-05-25 07:00:00,0.0,0.0,0.0,0.6012836497489586,0.6012836497489586,0.0,0.0,0.0,0.5285637216940544,0.5990256350237506,0.0,0.0,0.0,0.559618743469339,0.6300806567990352,0.0,0.0,0.0,0.5366267766965644,0.6070886900262605
total/2539350/320.0/23745388,2025-05-25 08:00:00,0.6106273571376131,0.0,0.0,1.6007398680363352,1.6007398680363352,0.6106273571376131,0.0,0.0,1.374705207876366,1.7609152312892047,0.9177559605602379,0.0,0.0,1.6818338112989908,2.0680438347118293,0.8765323998354282,0.0,0.0,1.640610250574181,2.02682027398702
total/2539350/320.0/23745388,2025-05-25 09:00:00,0.8217594497360263,0.0,0.0,3.6725812569270215,4.338059150765925,0.8217594497360263,0.0,0.0,3.120638598651919,3.997220904280749,1.60251194053714,0.0,0.0,3.901391089453033,4.777973395081863,1.4627525376771253,0.0,0.0,3.761631686593018,4.638213992221848
total/2539350/320.0/23745388,2025-05-25 10:00:00,5.24030752901527,1.847503190464768,2.3557273403083387,8.124887717722203,8.633111867565773,5.24030752901527,1.804742219509417,2.4260868059963148,7.8973835437164235,8.466256284302101,5.47905976991953,2.043494460413677,2.6648390469005747,8.136135784620683,8.705008525206361,5.547269723652231,2.111704414146377,2.733049000633275,8.204345738353384,8.77321847893906
total/2539350/320.0/23745388,2025-05-25 11:00:00,7.477142243413187,0.0,0.0,16.997761827071283,19.505819725003803,7.477142243413187,0.0,0.0,16.420007084867883,18.966866404732777,8.400926693777462,0.0,0.0,17.34379153523216,19.890650855097054,8.072540773151244,0.0,0.0,17.015405614605942,19.562264934470836
total/2539350/320.0/23745388,2025-05-25 12:00:00,9.213760481738381,0.0,0.0,23.683594432901344,26.98535423553317,9.213760481738381,0.0,0.0,22.928379017697104,26.095521539695444,8.606932442259957,0.0,0.0,22.32155097821868,25.48869350021702,9.18424152469075,0.0,0.0,22.898860060649476,26.066002582647815
total/2539350/320.0/23745388,2025-05-25 13:00:00,4.399304263323465,0.0,0.0,13.849030197569459,16.08353642094649,4.399304263323465,0.0,0.0,13.176025799436157,15.978349261459899,3.525298509924424,0.0,0.0,12.302020046037116,15.104343508060857,3.735014309258957,0.0,0.0,12.51173584537165,15.314059307395391
total/2539350/320.0/23745388,2025-05-25 14:00:00,11.515593117326583,4.287651877970942,4.3126661042202485,18.718520130432918,18.743534356682225,11.515593117326583,2.726512617762852,5.617608049558069,17.310080579232043,18.280385882095356,11.77229571366586,2.9832152141021293,5.874310645897347,17.56678317557132,18.537088478434633,11.659247476968707,2.870166977404976,5.761262409200193,17.453734938874167,18.42404024173748
total/2539350/320.0/23745388,2025-05-25 15:00:00,10.489083382552266,0.0,0.5819102691857689,20.396256495918763,22.0765530101877,10.489083382552266,0.0,0.9675474181707101,20.668442409283095,22.64865872492912,10.567885100043263,0.0,1.046349135661707,20.747244126774092,22.727460442420117,10.691689004095183,0.0,1.170153039713627,20.87104803082601,22.851264346472036
total/2539350/320.0/23745388,2025-05-25 16:00:00,5.779964130506227,0.0,0.0,13.644052600739844,14.726474933809378,5.779964130506227,0.0,0.0,12.92436966586791,14.368708561657556,6.02326638640655,0.0,0.0,13.167671921768234,14.612010817557879,6.3393217948207505,0.0,0.0,13.483727330182434,14.92806622597208
