unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total/727258/150.0/21766323,2025-05-29 00:00:00,1.8574863364556011,0.6413404869879267,0.6648103207046298,3.0501623522065726,3.073632185923276,0.0,0.0,0.0,0.5164671281095269,0.7263561843901423,0.0,0.0,0.0,1.4150537116260282,1.6249427679066437
total/727258/150.0/21766323,2025-05-29 01:00:00,2.741555962958887,1.5144790198872886,1.5415925514719664,3.9415193744458072,3.9686329060304852,0.6681528927263538,0.0,0.0,1.5812164792428687,1.7316668077168629,1.4012020433747687,0.0,0.6183926757919507,2.3142656298912834,2.464715958365278
total/727258/150.0/21766323,2025-05-29 02:00:00,1.9133538959638605,0.6862769528922623,0.71339048447694,3.113317307450781,3.140430839035459,0.0,0.0,0.0,0.6396602824872638,0.8719025026946753,0.5737158982390284,0.0,0.0,1.3807694398485881,1.6130116600559998
total/727258/150.0/21766323,2025-05-29 03:00:00,1.6087193775323851,0.0,0.0,2.8086827890193056,2.8357963206039836,0.0,0.0,0.0,0.5857168374816827,0.8800369949844937,0.0,0.0,0.0,1.3156997162714466,1.6100198737742577
total/727258/150.0/21766323,2025-05-29 04:00:00,1.6087193775323851,0.0,0.0,3.126398282721204,3.126398282721204,0.0,0.0,0.0,0.6898742170756322,1.004955857782992,0.0,0.0,0.0,1.4593061412764117,1.7743877819837715
total/727258/150.0/21766323,2025-05-29 05:00:00,1.6087193775323851,0.0,0.0,2.8086827890193056,2.8357963206039836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034303182708837,1.1690831596413749
total/727258/150.0/21766323,2025-05-29 06:00:00,1.6087193775323851,0.0,0.0,2.8086827890193056,2.8357963206039836,0.0,0.0,0.0,0.5050325876665516,0.7044879250006119,0.0,0.0,0.0,1.2496199177357332,1.4490752550697936
total/727258/150.0/21766323,2025-05-29 07:00:00,1.6087193775323851,0.0,0.0,4.033039870551459,4.033039870551459,0.0,0.0,0.0,1.5744703132863482,2.0169939431445663,0.0,0.0,0.0,2.3146502944123473,2.7571739242705653
total/727258/150.0/21766323,2025-05-29 08:00:00,8.320762710252145,0.8377122935970336,0.8858066396532935,15.755718780850998,15.803813126907258,6.328289676083187,0.0,0.5833606409690201,11.911455053312286,13.404233721727145,6.996901781467061,0.0,1.2519727463528947,12.58006715869616,14.07284582711102
total/727258/150.0/21766323,2025-05-29 09:00:00,15.233562402482086,3.2346657771655227,3.2346657771655227,27.232459027798647,27.232459027798647,14.30153167622397,2.324469731000311,5.937285439471043,24.174026865833465,25.62463507519511,14.793195274851254,2.8161333296275948,6.4289490380983265,24.66569046446075,26.116298673822392
total/727258/150.0/21766323,2025-05-29 10:00:00,11.555293577090081,3.8660014002399743,3.9720884391008604,19.1384987150793,19.24458575394019,10.159836712271574,1.6590515085914561,3.242473899609897,16.644404396645538,18.015981354160935,10.396182535818992,1.8953973321388748,3.478819723157316,16.880750220192958,18.252327177708352
total/727258/150.0/21766323,2025-05-29 11:00:00,12.411377860822762,1.7537011205393818,3.1322367146602894,21.690519006985234,23.069054601106142,11.149734413872862,0.5888330527076249,3.33051410022292,19.011831754016185,21.6439154375728,11.887138400270334,1.3262370391050975,4.067918086620392,19.749235740413656,22.38131942397027
total/727258/150.0/21766323,2025-05-29 12:00:00,10.126721127703616,0.0,0.0,23.381641404689255,24.915961929022036,8.18938024543112,0.0,0.0,18.43038194356182,20.604580078065666,9.45561503535567,0.0,0.0,19.696616733486366,21.87081486799022
total/727258/150.0/21766323,2025-05-29 13:00:00,11.784333402057955,0.0,0.0,24.4778673386627,24.644485363647107,9.209728912678138,0.0,0.0,20.00484964405224,22.420727291782374,10.514370231204694,0.0,0.0,21.309490962578796,23.72536861030893
total/727258/150.0/21766323,2025-05-29 14:00:00,8.434124216769357,0.0,0.0,16.737723090875413,16.905055214252595,5.347233789568042,0.0,0.0,11.101102992740048,12.789947391913069,7.013224371133807,0.0,0.0,12.767093574305813,14.455937973478834
total/727258/150.0/21766323,2025-05-29 15:00:00,9.239855925990062,0.0,0.6851810030712389,17.794530848908884,18.115510219804417,7.594780746442238,0.0,2.078250819643756,13.55647740281484,16.665843879417487,8.306282526561207,0.0,2.789752599762725,14.267979182933809,17.377345659536456
total/727258/150.0/21766323,2025-05-29 16:00:00,5.249241059325981,0.0,0.0,13.598114647182676,14.780152570152984,3.549312526878818,0.0,0.0,11.317045899424615,12.496881818226534,3.365667478922831,0.0,0.0,11.133400851468629,12.313236770270546
total/727258/150.0/21766323,2025-05-29 17:00:00,7.653689931186564,0.0,0.0,20.206071941595475,20.651431670957233,5.61739225967652,0.0,0.0,18.562092257008455,20.465696414312855,6.395041695773778,0.0,0.0,19.33974169310571,21.243345850410112
total/727258/150.0/21766323,2025-05-29 18:00:00,9.213829907871416,0.9838760504570658,1.4840665649494622,16.94359325079337,17.443783765285765,7.950412331850385,0.0,1.482761659050837,13.602357738857759,15.556261904316887,8.422969708368818,0.0,1.9553190355692696,14.074915115376191,16.028819280835318
total/727258/150.0/21766323,2025-05-29 19:00:00,12.556064613309934,0.0,0.0,26.241194332887922,28.924783239227544,10.590681305705727,0.0,0.0,24.111920181043505,28.315365320211185,11.519752078765048,0.0,0.0,25.040990954102824,29.244436093270505
total/727258/150.0/21766323,2025-05-29 20:00:00,9.058858816080976,0.0,0.0,31.924113178515462,37.874970784213204,6.6372252485935155,0.0,0.0,24.209412319239565,30.16448091633331,7.4820485133208265,0.0,0.0,25.054235583966875,31.00930418106062
total/727258/150.0/21766323,2025-05-29 21:00:00,5.993319431244742,0.0,0.0,13.263556849995156,13.580992350049499,4.2863499390784074,0.0,0.0,10.570237919393994,11.919088100733086,5.021838091806355,0.0,0.0,11.30572607212194,12.654576253461034
total/727258/150.0/21766323,2025-05-29 22:00:00,5.993319431244742,0.0,0.0,13.865612180446107,14.790116551739727,3.879395052534128,0.0,0.0,9.680060327523039,12.267676521949841,4.599170691704094,0.0,0.0,10.399835966693006,12.987452161119808
total/727258/150.0/21766323,2025-05-29 23:00:00,4.661538502768423,0.0,0.0,32.58602826720292,44.20860754872332,2.334667541146078,0.0,0.0,31.914970348252773,44.54780348861889,3.1284819685360525,0.0,0.0,32.70878477564274,45.341617916008865
total/727258/150.0/21766323,2025-05-30 00:00:00,1.8473135965538092,0.0,0.0,3.2555810331957797,3.3184145627193433,0.0,0.0,0.0,0.5396865611178937,0.8621518411610577,0.0,0.0,0.0,1.4108791845085118,1.7333444645516758
total/727258/150.0/21766323,2025-05-30 01:00:00,3.2400098853162334,1.7689089191506993,1.831742448674263,4.648277321958203,4.711110851481767,0.7739081239839709,0.0,0.0,1.8455237592586298,2.1720966632146586,1.636339957524436,0.0,0.0,2.707955592799095,3.0345284967551236
total/727258/150.0/21766323,2025-05-30 02:00:00,2.306788792229302,0.8356878260637682,0.8985213555873319,3.7150562288712727,3.7778897583948363,0.0,0.0,0.0,1.0432994324981566,1.3160854046136934,0.7265549270840876,0.0,0.0,1.8841305582578345,2.1569165303733713
total/727258/150.0/21766323,2025-05-30 03:00:00,1.8473135965538092,0.0,0.0,3.2555810331957797,3.3184145627193433,0.0,0.0,0.0,0.5118456847700144,0.7377629037758849,0.0,0.0,0.0,1.3705263839225303,1.5964436029284008
total/727258/150.0/21766323,2025-05-30 04:00:00,1.8473135965538092,0.0,0.0,3.5257914519645794,3.5980631318254157,0.0,0.0,0.0,0.7056315207342666,0.9877210538767446,0.0,0.0,0.0,1.6072227438912783,1.8893122770337563
total/727258/150.0/21766323,2025-05-30 05:00:00,1.8473135965538092,0.0,0.0,3.2555810331957797,3.3184145627193433,0.0,0.0,0.0,0.0,0.9872770811888485,0.0,0.0,0.0,1.332743232053217,1.8468818118514938
total/727258/150.0/21766323,2025-05-30 06:00:00,1.8473135965538092,0.0,0.0,3.2555810331957797,3.3184145627193433,0.0,0.0,0.0,0.5717739954842664,0.8846363262865123,0.0,0.0,0.0,1.4424213116992162,1.7552836425014622
total/727258/150.0/21766323,2025-05-30 07:00:00,1.9792292209200653,0.0,0.0,4.565192736116897,4.589846749169452,0.0,0.0,0.0,1.7941025987442,2.6855217009863073,0.5131133500434581,0.0,0.0,2.6216078418083186,3.5130269440504254
total/727258/150.0/21766323,2025-05-30 08:00:00,9.290441873438645,0.0,0.0,20.609652567143666,21.25776517568751,7.669022454036295,0.0,0.0,17.23356083677141,18.546093708607057,8.300859798652265,0.0,0.0,17.865398181387377,19.177931053223027
total/727258/150.0/21766323,2025-05-30 09:00:00,19.292570338587154,0.0,0.0,44.84766245268391,46.456853243083714,19.641527368691566,0.0,0.0,42.44963819065833,46.362856021314364,20.412470215741305,0.0,0.0,43.220581037708065,47.1337988683641
total/727258/150.0/21766323,2025-05-30 10:00:00,13.771923993040275,0.0,0.0,34.49500509880046,37.22821574453661,12.251806176939963,0.0,0.0,30.943714345519556,37.04945156007837,12.907835275096616,0.0,0.0,31.599743443676207,37.705480658235025
total/727258/150.0/21766323,2025-05-30 11:00:00,13.525442625941253,0.0,0.0,26.787922433636044,28.3931981986252,10.910015752956326,0.0,0.0,24.943621694283056,27.377756959288725,12.17730754766731,0.0,0.0,26.21091348899404,28.64504875399971
total/727258/150.0/21766323,2025-05-30 12:00:00,11.451527038648386,0.0,0.0,33.50583801415154,34.74216486729117,9.720745671653894,0.0,0.0,30.47255319690215,37.27162781117006,10.970595648835127,0.0,0.0,31.722403174083386,38.5214777883513
total/727258/150.0/21766323,2025-05-30 13:00:00,11.4949486789748,0.0,0.0,29.649643371961645,30.082743058535446,9.37887146664802,0.0,0.0,24.69767387573418,26.048671901707284,10.171466185474621,0.0,0.0,25.490268594560778,26.841266620533883
total/727258/150.0/21766323,2025-05-30 14:00:00,8.958222145660326,0.0,0.0,22.017977026187964,22.086683222642854,7.116763369255503,0.0,0.0,19.660672812677042,22.110719053279002,7.917003877714416,0.0,0.0,20.460913321135955,22.910959561737915
total/727258/150.0/21766323,2025-05-30 15:00:00,9.484990776628852,0.0,0.0,21.64140591024892,21.656778654500425,8.201974211393726,0.0,0.0,17.80456503592021,20.504951138186044,8.78363327699463,0.0,0.0,18.386224101521115,21.08661020378695
total/727258/150.0/21766323,2025-05-30 16:00:00,6.345411446150185,0.0,0.0,17.433250913717735,18.584758647524268,4.98249464785369,0.0,0.0,12.625654326541955,14.546547912373455,5.840765709044607,0.0,0.0,13.483925387732873,15.404818973564373
total/727258/150.0/21766323,2025-05-30 17:00:00,9.484990776628852,0.0,0.0,25.763940056005247,25.843750038701447,10.637919329218999,0.0,0.0,23.80073226354454,26.686171876767933,11.170518267969918,0.0,0.0,24.333331202295454,27.21877081551885
total/727258/150.0/21766323,2025-05-30 18:00:00,10.397043551498228,0.0,0.7699261799842425,20.024160923012214,20.38933491539821,7.935445010719947,0.0,0.0,16.520794413062806,18.652376065632957,9.264547559362521,0.0,1.7554634427805487,17.84989696170538,19.98147861427553
total/727258/150.0/21766323,2025-05-30 19:00:00,13.984897702452411,1.437251934754225,1.9624799862636326,26.00731541864119,26.532543470150596,11.629641529476228,0.0,3.1695337144119193,22.245588523634968,24.987303896804395,12.596771771659148,0.7607741441430882,4.136663956594839,23.21271876581789,25.954434138987317
total/727258/150.0/21766323,2025-05-30 20:00:00,10.625659508761547,0.0,0.0,29.856924552220644,30.92101694220822,8.98407584589318,0.0,0.0,25.140512894977796,29.78736690824411,9.733406721651434,0.0,0.0,25.88984377073605,30.536697784002364
total/727258/150.0/21766323,2025-05-30 21:00:00,7.454277908204026,0.0,0.0,17.610854308229733,17.849691040946798,4.802080177902018,0.0,0.0,11.707335078863823,13.37934554596892,5.735187673631859,0.0,0.0,12.640442574593663,14.312453041698763
total/727258/150.0/21766323,2025-05-30 22:00:00,6.8329373108087195,0.0,0.0,13.626697640832987,14.253708325638655,3.9482438157172215,0.0,0.0,8.417512525163744,9.680560837950274,4.991005863389273,0.0,0.0,9.460274572835797,10.723322885622325
total/727258/150.0/21766323,2025-05-30 23:00:00,5.2840228836864895,0.0,0.5944646559541522,9.973581111418827,11.039199398005248,2.3196405613460045,0.0,0.0,7.0574223164830725,8.663039547610548,3.4276275602206567,0.0,0.0,8.165409315357724,9.771026546485201
total/727258/150.0/21766323,2025-05-31 00:00:00,1.6175105139548487,0.0,0.0,2.8229003737833183,2.8581894446346867,0.0,0.0,0.0,0.0,0.6235468763789768,0.0,0.0,0.0,1.2281624995951004,1.3723216965932037
total/727258/150.0/21766323,2025-05-31 01:00:00,3.0102068027172733,1.8644639909876162,1.8681076888555908,4.152305916578955,4.15594961444693,0.9207564369522566,0.0,0.0,1.8358430573484616,1.958603278794249,1.6359990387023697,0.6733835165622908,0.8769039714091467,2.551085659098575,2.673845880544362
total/727258/150.0/21766323,2025-05-31 02:00:00,2.076985709630342,0.931242897900685,0.9348865957686596,3.219084823492025,3.2227285213599997,0.0,0.0,0.0,0.8291010478457337,1.0729584513450676,0.7037294432677789,0.0,0.0,1.5670683219555022,1.810925725454836
total/727258/150.0/21766323,2025-05-31 03:00:00,1.6175105139548487,0.0,0.0,2.759609627816531,2.7632533256845058,0.0,0.0,0.0,0.0,0.6681365460352461,0.0,0.0,0.0,1.1735881255115823,1.4177039847811181
total/727258/150.0/21766323,2025-05-31 04:00:00,1.6175105139548487,0.0,0.0,2.835564245544161,2.8572339847791586,0.0,0.0,0.0,0.0,0.644645179598263,0.0,0.0,0.0,1.1069339119155397,1.4237319044154875
total/727258/150.0/21766323,2025-05-31 05:00:00,1.6175105139548487,0.0,0.0,2.759609627816531,2.7632533256845058,0.0,0.0,0.0,0.0,0.639611359085305,0.0,0.0,0.0,1.110882533975311,1.3876781104897724
total/727258/150.0/21766323,2025-05-31 06:00:00,1.6175105139548487,0.0,0.0,2.759609627816531,2.7632533256845058,0.0,0.0,0.0,0.0,0.692263263232707,0.0,0.0,0.0,1.1598877289350338,1.4513369430511769
total/727258/150.0/21766323,2025-05-31 07:00:00,1.749426138321105,0.0,0.0,4.001186174379503,4.175736269519234,0.0,0.0,0.0,1.6681588214178567,2.3190085905229485,0.0,0.0,0.0,2.402173965461631,3.053023734566723
total/727258/150.0/21766323,2025-05-31 08:00:00,8.608068519267277,0.0,0.0,37.574300333645894,45.89936755797008,7.506954077583898,0.0,0.0,29.956929764038204,38.10524636539558,8.124085212179645,0.0,0.0,30.57406089863395,38.72237749999133
total/727258/150.0/21766323,2025-05-31 09:00:00,17.409124375092492,0.0,0.0,35.392423142156495,36.682213069812505,16.363640061017886,0.0,1.2901105570370588,32.06889039720295,35.031625014403694,16.97379076552272,0.0,1.900261261541891,32.67904110170778,35.64177571890853
total/727258/150.0/21766323,2025-05-31 10:00:00,13.138423744814885,0.0,0.0,32.40141827144303,39.42118694029939,11.356201642423054,0.0,0.0,31.405805654401433,39.64890296639193,12.014746901115238,0.0,0.0,32.06435091309362,40.307448225084116
total/727258/150.0/21766323,2025-05-31 11:00:00,12.993177507008339,0.0,0.0,42.18590388419336,49.102803796731486,10.377992025680424,0.0,0.0,35.80766662234776,51.92150793624727,11.158237195363315,0.0,0.0,36.587911792030646,52.70175310593015
total/727258/150.0/21766323,2025-05-31 12:00:00,10.494990626355031,0.0,0.0,30.827339102965148,33.41868854252738,7.3114260995988785,0.0,0.0,26.739415280822016,30.098225306098808,8.456784843702456,0.0,0.0,27.88477402492559,31.243584050202386
total/727258/150.0/21766323,2025-05-31 13:00:00,12.048736232333903,0.0,0.0,27.927431292447594,28.492926306344362,11.170588444353896,0.0,0.0,22.702802713968584,26.192393603207343,11.193879858271998,0.0,0.0,22.726094127886686,26.215685017125445
total/727258/150.0/21766323,2025-05-31 14:00:00,8.56775252102627,0.0,0.0,17.582857684942525,18.02686439626265,8.490035549624606,0.0,1.2800250124946326,14.99186771813451,16.681087917795942,8.342781200700259,0.0,1.1327706635702852,14.84461336921016,16.533833568871593
total/727258/150.0/21766323,2025-05-31 15:00:00,11.117823863542442,0.0,0.0,46.64964876174171,49.74452931318496,11.517577419124382,0.0,0.0,39.10579058121716,48.28779483233125,11.136711968835046,0.0,0.0,38.72492513092782,47.90692938204191
total/727258/150.0/21766323,2025-05-31 16:00:00,6.632146779340272,0.0,0.0,14.662932635347268,16.27619613164496,3.879648753457542,0.0,0.0,10.565203468313818,11.815446699652858,4.57549687769225,0.0,0.0,11.261051592548526,12.511294823887566
total/727258/150.0/21766323,2025-05-31 17:00:00,8.909304017369523,0.0,0.0,28.866441395658818,31.53806529208298,6.230627055194751,0.0,0.0,26.364742573459242,31.23629348931058,6.734896621766894,0.0,0.0,26.869012140031383,31.74056305588272
total/727258/150.0/21766323,2025-05-31 18:00:00,10.878566477826373,0.0,0.0,34.969534032281935,36.833334212908554,9.295733451565905,0.0,0.0,31.2623954096118,34.55783595753803,9.730254546193116,0.0,0.0,31.69691650423901,34.99235705216525
total/727258/150.0/21766323,2025-05-31 19:00:00,14.56607994592999,0.0,0.0,38.802748312802194,44.155909552129174,11.528709774123795,0.0,0.0,35.863837815577575,41.23840882786612,12.36884080933012,0.0,0.0,36.7039688507839,42.078539863072436
total/727258/150.0/21766323,2025-05-31 20:00:00,10.688503320556906,0.0,0.0,28.499617135670956,31.22165547309981,9.995603147190527,0.0,0.0,26.681661741141205,29.644958411549506,10.536659708977037,0.0,0.0,27.222718302927714,30.186014973336018
total/727258/150.0/21766323,2025-05-31 21:00:00,7.004394169729849,0.0,0.0,15.817173755501079,15.971907578351015,4.747552903095494,0.0,0.0,11.315962783708617,12.957363425908241,5.592702571914694,0.0,0.0,12.161112452527817,13.802513094727441
total/727258/150.0/21766323,2025-05-31 22:00:00,5.8607070551551645,0.0,0.0,18.919256346840864,22.811212996734778,3.7794245455188653,0.0,0.0,14.54489198777422,17.9787179557063,4.626216714621267,0.0,0.0,15.39168415687662,18.8255101248087
total/727258/150.0/21766323,2025-05-31 23:00:00,4.60653193596118,1.5377086112726206,2.0528334781580146,7.160230393764346,7.67535526064974,1.989843405558024,0.0,0.0,4.172865531680373,4.522838755647612,3.0123442457999072,0.0,0.0,5.1953663719222565,5.545339595889494
total/727258/150.0/21766323,2025-06-01 00:00:00,2.4615504926134886,0.0,0.6110815260308794,4.312019459196097,4.486790910117101,0.0,0.0,0.0,0.8749583733094872,1.3247271372588811,0.5342736782233176,0.0,0.0,1.920495294798417,2.3702640587478108
total/727258/150.0/7890300,2025-05-25 01:00:00,0.0,0.0,0.0,0.7294209478073741,0.8546164467922349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5223504240768784,0.6284435024333883
total/727258/150.0/7890300,2025-05-25 02:00:00,0.0,0.0,0.0,1.048077951169085,1.2804467489030218,0.0,0.0,0.0,0.6371578301854851,0.8744496539343818,0.0,0.0,0.0,0.775348319729759,1.0126401434786556
total/727258/150.0/7890300,2025-05-25 03:00:00,0.0,0.0,0.0,1.6409919119333325,1.887342754678278,0.0,0.0,0.0,1.1185103955811637,1.615021698262608,0.0,0.0,0.0,1.2459643345701241,1.7424756372515684
total/727258/150.0/7890300,2025-05-25 04:00:00,0.0,0.0,0.0,0.7294209478073741,0.8546164467922349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total/727258/150.0/7890300,2025-05-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total/727258/150.0/7890300,2025-05-25 06:00:00,1.750900162242013,0.0,0.0,7.447534367985838,10.16982765613228,1.4189125757281924,0.0,0.0,7.653778810719616,8.963461238429453,1.5510319954316991,0.0,0.0,7.785898230423123,9.09558065813296
total/727258/150.0/7890300,2025-05-25 07:00:00,3.9109630085703095,0.0,0.0,8.19882829312538,9.472571326550355,3.6279805681519854,0.0,0.0,8.048637417855792,9.373293385723322,3.7245995440579476,0.0,0.0,8.145256393761755,9.469912361629286
total/727258/150.0/7890300,2025-05-25 08:00:00,9.06500699897461,1.2447495570636367,1.598164922943342,16.53184907500588,16.885264440885585,9.907509764454122,1.8198054383392162,4.851523426559472,15.793808074454105,17.490886276896983,9.684283515784688,1.5965791896697823,4.628297177890039,15.570581825784672,17.26766002822755
total/727258/150.0/7890300,2025-05-25 09:00:00,9.42870950114278,0.0,0.0,30.98660577682726,38.24627204618755,11.848050112734919,0.0,0.0,31.590911719445582,36.56501994047044,11.192100233508986,0.0,0.0,30.934961840219646,35.90907006124451
total/727258/150.0/7890300,2025-05-25 10:00:00,9.558671206777639,0.0,0.0,20.47874912671233,21.65969716416297,8.015400890380455,0.0,0.0,14.864103850032595,17.315855662756192,9.074652518622868,0.0,0.0,15.923355478275006,18.375107290998603
total/727258/150.0/7890300,2025-05-25 11:00:00,16.971559431077324,0.0,0.0,37.18461134767544,42.573234305245876,12.777642611109735,0.0,0.0,32.48702173474555,36.56393234295778,15.891630712079884,0.0,0.0,35.60100983571569,39.677920443927924
total/727258/150.0/7890300,2025-05-25 12:00:00,16.724037840249977,0.0,0.0,35.437461633957156,35.54403212028629,15.451983502318434,0.0,1.4446656524875994,31.31339682395464,35.400360492163074,16.778754423186637,0.0,2.771436573355802,32.64016774482285,36.72713141303127
total/727258/150.0/7890300,2025-05-25 13:00:00,16.56971966375774,0.0,0.0,50.86336449721453,55.915526819337785,14.981214334207268,0.0,0.0,48.180653031587326,52.205461699360164,17.211335618031683,0.0,0.0,50.41077431541174,54.43558298318458
total/727258/150.0/7890300,2025-05-25 14:00:00,9.212057774080652,0.0,0.0,22.89434467772309,23.631098697202873,7.874218875716311,0.0,0.0,21.219547277021697,24.255628603719774,9.4294405143882,0.0,0.0,22.774768915693585,25.810850242391663
total/727258/150.0/7890300,2025-05-25 15:00:00,14.389507649273927,0.0,0.0,31.326663270618987,31.536719384584238,11.515957255521998,0.0,0.0,26.151598953212062,31.242431253978893,14.195320858046507,0.0,0.0,28.830962555736573,33.9217948565034
total/727258/150.0/7890300,2025-05-25 16:00:00,9.731316267968872,0.0,0.0,30.96702005463469,36.881269010420326,7.640410934731407,0.0,0.0,34.35787280383695,39.47931199473854,9.466563397442693,0.0,0.0,36.18402526654823,41.30546445744982
total/727258/150.0/7890300,2025-05-25 17:00:00,13.844762843810162,5.002846285929028,5.06280364998183,22.626722037638494,22.686679401691297,15.604471049474213,8.952230848618587,10.139177585306614,22.252594412661413,24.26377851255928,15.904142554359268,9.251902353503642,10.438849090191669,22.552265917546467,24.563450017444335
total/727258/150.0/7890300,2025-05-25 18:00:00,13.524075578042503,0.0,0.0,35.12357345398408,39.43450744882475,13.90877957907822,0.0,0.0,32.00161894822752,37.46909601864088,14.157832262574072,0.0,0.0,32.25067163172337,37.71814870213674
total/727258/150.0/7890300,2025-05-25 19:00:00,12.564358052658868,1.3366007180014448,1.85655891617016,23.272157189147578,23.79211538731629,8.656902253082537,0.0,0.0,17.482013937634633,19.300235647922488,11.734404851904722,0.0,3.239424936473305,20.55951653645682,22.377738246744673
total/727258/150.0/7890300,2025-05-25 20:00:00,17.335792975885894,7.25863765280522,9.064711993805211,25.606873957966577,27.41294829896657,15.278609928472068,6.137002417254883,8.012897910278125,22.533554521446913,24.84045985553363,17.406661424131624,8.265053912914437,10.14094940593768,24.661606017106468,26.968511351193186
total/727258/150.0/7890300,2025-05-25 21:00:00,11.077866649704486,0.0,0.0,30.38970539303307,35.068795887651,7.062055006613754,0.0,0.0,22.828158178035025,27.998386096717205,9.334188156466254,0.0,0.0,25.100291327887525,30.270519246569705
total/727258/150.0/7890300,2025-05-25 22:00:00,5.9910414761470525,0.0,0.0,30.121967774170145,33.44267708819103,4.414041996990636,0.0,0.0,24.86397172786495,31.99879741540384,5.826121677367619,0.0,0.0,26.276051408241933,33.41087709578082
total/727258/150.0/7890300,2025-05-25 23:00:00,5.059305341207012,0.0,0.0,11.62810566386614,14.340366038965355,3.04903170039649,0.0,0.0,9.988263203263074,11.687700817171079,4.467249879287691,0.0,0.0,11.406481382154276,13.10591899606228
total/727258/150.0/7890300,2025-05-26 00:00:00,0.0,0.0,0.0,0.0,0.5590075526578412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total/727258/150.0/7890300,2025-05-26 01:00:00,0.7231273505015652,0.0,0.0,1.575975033013616,1.6689606722314294,0.0,0.0,0.0,0.5320361695781598,0.7597571930305248,0.0,0.0,0.0,0.8817189226842969,1.109439946136662
total/727258/150.0/7890300,2025-05-26 02:00:00,0.7231273505015652,0.0,0.0,1.8424768334435475,2.068713372876327,0.0,0.0,0.0,0.8530930864570253,1.0699680135386058,0.0,0.0,0.0,1.2005883193617366,1.4174632464433172
total/727258/150.0/7890300,2025-05-26 03:00:00,0.7231273505015652,0.0,0.0,2.2761414584933517,2.436735375079918,0.0,0.0,0.0,1.1607550812654188,1.470558435977344,0.0,0.0,0.0,1.4861617439840444,1.7959650986959697
total/727258/150.0/7890300,2025-05-26 04:00:00,0.7231273505015652,0.0,0.0,1.575975033013616,1.6689606722314294,0.0,0.0,0.0,0.0,0.6554336094758315,0.0,0.0,0.0,0.8540189626699706,1.034933778107605
total/727258/150.0/7890300,2025-05-26 05:00:00,0.7231273505015652,0.0,0.0,1.3900037545779886,1.3900037545779886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754606110761376,0.8412737969847015
total/727258/150.0/7890300,2025-05-26 06:00:00,1.2090246095372565,0.5421482054608331,0.5421482054608331,1.87590101361368,1.87590101361368,0.0,0.0,0.0,0.8134023390044258,1.0055615836323144,0.5999461966511593,0.0,0.0,1.1549018266347784,1.3470610712626667
total/727258/150.0/7890300,2025-05-26 07:00:00,2.7152198985087734,1.4071798335271255,1.547261096502638,3.8831787005149088,4.023259963490421,1.9618524335995775,0.7543337897105884,0.908959529089929,2.879752322864552,3.137167707704556,2.2318518615874403,1.0243332176984512,1.1789589570777919,3.1497517508524147,3.4071671356924194
total/727258/150.0/7890300,2025-05-26 08:00:00,6.5497450974191995,0.0,0.0,13.485412076207922,13.946746265770031,6.623801845697171,0.0,1.6388835105281336,12.35060203387607,14.210814582374185,6.59446786862728,0.0,1.6095495334582426,12.321268056806181,14.181480605304296
total/727258/150.0/7890300,2025-05-26 09:00:00,6.133175996824783,1.1378772013955754,1.1874604482401718,11.078891545409395,11.128474792253991,6.824547415872776,2.1411662334220005,3.5537203192253592,10.507420420052467,11.409628719091756,6.3402754778553305,1.6568942954045547,3.0694483812079136,10.02314848203502,10.925356781074312
total/727258/150.0/7890300,2025-05-26 10:00:00,6.34640736442221,0.0,0.0,14.376626933249334,14.968991070396427,6.079379749854776,0.0,0.0,11.661587268548043,13.247998831664166,6.0413685939979205,0.0,0.0,11.623576112691188,13.209987675807309
total/727258/150.0/7890300,2025-05-26 11:00:00,9.44409408928635,3.860519482388683,3.8652511525862656,15.022937025986437,15.02766869618402,8.57580001050895,3.3294006198911377,4.544592578903359,12.73625474448749,14.355103348055671,8.974231645339497,3.7278322547216853,4.943024213733906,13.134686379318037,14.753534982886219
total/727258/150.0/7890300,2025-05-26 12:00:00,8.677500169041938,0.0,0.0,41.35927157308022,45.07466639200511,5.601573543850229,0.0,0.0,32.55900345776835,42.06511793538939,7.634892497812312,0.0,0.0,34.59232241173043,44.09843688935147
